physical_link_id,endpoint_a,endpoint_b,longitude_a,latitude_a,longitude_b,latitude_b,hulten,primitive_F
32_49,32,49,-106.68899,44.371547999999997,-96.774338,43.569400999999999,7.266072127095484e-05,3.0634756002879763e-05
33_40,33,40,-104.05808,31.087886999999998,-98.479477000000003,29.419636000000001,0.00012487235223136898,5.1038408711512396e-05
33_45,33,45,-104.05808,31.087886999999998,-97.049155999999996,32.785851000000001,0.00022105770280384508,9.2886817230715044e-05
34_35,34,35,-104.91034000000001,39.751536999999999,-104.85574,41.098655999999998,0.00053567993045054837,0.00027309352179255857
34_38,34,38,-104.91034000000001,39.751536999999999,-102.17907,41.010280999999999,0.00016842480023615769,7.4974791449215658e-05
34_44,34,44,-104.91034000000001,39.751536999999999,-97.645438999999996,38.874538000000001,0.00010725704340579318,6.2318191245783677e-05
35_38,35,38,-104.85574,41.098655999999998,-102.17907,41.010280999999999,7.7424509022384447e-05,2.707678771165165e-05
36_37,36,37,-101.84406,33.524551000000002,-101.83798,35.186095999999999,0.00012551910351661785,9.3452995708470291e-05
37_43,37,43,-101.83798,35.186095999999999,-97.487465,35.477271999999999,0.00019282890932769268,0.00011461038898596837
38_52,38,52,-102.17907,41.010280999999999,-95.864142999999999,41.344669000000003,0.00020956831506906427,0.0001039993568461094
39_40,39,40,-99.503135999999998,27.504902000000001,-98.479477000000003,29.419636000000001,0.00031679262289302778,0.00025290676101661876
3_4,3,4,-121.64242,38.659126000000001,-121.37708000000001,37.718871999999998,0.00073329532543559288,0.00036167932214866544
3_5,3,5,-121.64242,38.659126000000001,-122.66113,45.536937999999999,0.00029725642131281745,0.00017564004128011698
3_8,3,8,-121.64242,38.659126000000001,-119.78783,39.537239,0.00046616062825639149,0.00026782502470367012
40_42,40,42,-98.479477000000003,29.419636000000001,-97.55941,27.820125999999998,0.0002757931331703513,0.0001577808882682601
40_47,40,47,-98.479477000000003,29.419636000000001,-97.093711999999996,32.053440000000002,0.00076444739710023152,0.00033961906209413695
40_55,40,55,-98.479477000000003,29.419636000000001,-95.236542,29.792878999999999,0.00057851275451536728,0.00031185411840173695
41_43,41,43,-98.500191000000001,33.907310000000003,-97.487465,35.477271999999999,0.00017255862704614996,0.00011906378312640904
43_45,43,45,-97.487465,35.477271999999999,-97.049155999999996,32.785851000000001,0.00048638913505026285,0.00029391251878014375
43_46,43,46,-97.487465,35.477271999999999,-97.305228999999997,37.684165999999998,0.00023207875471710322,0.00015781960133043625
43_53,43,53,-97.487465,35.477271999999999,-95.988112999999998,36.098514999999999,0.00035202895454980183,0.00024845017607023721
43_58,43,58,-97.487465,35.477271999999999,-94.354445999999996,35.378737999999998,0.00021092566947147526,0.0001523173546648623
44_46,44,46,-97.645438999999996,38.874538000000001,-97.305228999999997,37.684165999999998,0.00018215045512463737,0.00011932999881830275
44_54,44,54,-97.645438999999996,38.874538000000001,-95.671218999999994,39.02319,0.00016864993914566823,0.00010179958355012058
45_47,45,47,-97.049155999999996,32.785851000000001,-97.093711999999996,32.053440000000002,0.00060485243939316033,0.00027565265789339101
45_55,45,55,-97.049155999999996,32.785851000000001,-95.236542,29.792878999999999,0.00060079669490618306,0.00034503327611711183
45_62,45,62,-97.049155999999996,32.785851000000001,-93.755020000000002,32.522919000000002,0.00045694191438569193,0.00030328467013128512
45_66,45,66,-97.049155999999996,32.785851000000001,-92.307838000000004,34.736687000000003,0.00037555705423737153,0.00024658664801481349
46_51,46,51,-97.305228999999997,37.684165999999998,-96.2239,38.419120999999997,0.00013071686672369901,8.1650288450727719e-05
48_50,48,50,-97.237212999999997,49.000419999999998,-96.780799999999999,46.847672000000003,8.933260578558114e-05,3.9331472072528224e-05
49_50,49,50,-96.774338,43.569400999999999,-96.780799999999999,46.847672000000003,8.6341135738010207e-05,4.4413250664827528e-05
49_52,49,52,-96.774338,43.569400999999999,-95.864142999999999,41.344669000000003,0.00015515313617989461,9.6565445341606943e-05
49_63,49,63,-96.774338,43.569400999999999,-93.361480999999998,43.681496000000003,8.8627332287212886e-05,4.2506585399824633e-05
4_6,4,6,-121.37708000000001,37.718871999999998,-118.19602999999999,33.982039999999998,0.00060548100727311229,0.00030979977641904964
50_61,50,61,-96.780799999999999,46.847672000000003,-93.212256999999994,44.975639000000001,0.00033054432067068293,0.00015780038593469944
51_54,51,54,-96.2239,38.419120999999997,-95.671218999999994,39.02319,7.4939014717915331e-05,4.2949919264493247e-05
51_56,51,56,-96.2239,38.419120999999997,-94.582213999999993,39.106105999999997,0.00030638789845645597,0.00016316883617130033
52_56,52,56,-95.864142999999999,41.344669000000003,-94.582213999999993,39.106105999999997,0.00021711953161576445,0.00013912186775443035
52_60,52,60,-95.864142999999999,41.344669000000003,-93.685303000000005,41.601509,0.00024925209229576277,0.00017725107052649069
53_57,53,57,-95.988112999999998,36.098514999999999,-94.395415999999997,37.064171000000002,0.0002296159528662609,0.00016189539662310031
54_56,54,56,-95.671218999999994,39.02319,-94.582213999999993,39.106105999999997,0.00036329437834473971,0.0002215591956899197
55_69,55,69,-95.236542,29.792878999999999,-91.982749999999996,30.270287,0.00057493882937653901,0.00037602278051284018
56_57,56,57,-94.582213999999993,39.106105999999997,-94.395415999999997,37.064171000000002,0.00023443374833018442,0.00013767164150630149
56_60,56,60,-94.582213999999993,39.106105999999997,-93.685303000000005,41.601509,0.00021225189399306409,0.00013627669603655436
56_73,56,73,-94.582213999999993,39.106105999999997,-90.261215000000007,38.680610999999999,0.00042713053490859546,0.00023181171558930738
57_59,57,59,-94.395415999999997,37.064171000000002,-94.282973999999996,36.463771999999999,0.00025114276570291382,0.00018424351850340531
57_73,57,73,-94.395415999999997,37.064171000000002,-90.261215000000007,38.680610999999999,0.00033071718569764981,0.00018031240275562699
58_59,58,59,-94.354445999999996,35.378737999999998,-94.282973999999996,36.463771999999999,0.00025467393121474341,0.00021643330826906561
58_66,58,66,-94.354445999999996,35.378737999999998,-92.307838000000004,34.736687000000003,0.00030694945762543434,0.00023771768378812121
5_14,14,5,-119.41771,45.799281999999998,-122.66113,45.536937999999999,0.00023280058683672672,0.00012700098682893372
5_9,5,9,-122.66113,45.536937999999999,-122.25311000000001,47.601081999999998,0.0008368113526564633,0.00060405880751520649
60_63,60,63,-93.685303000000005,41.601509,-93.361480999999998,43.681496000000003,0.00024809645374164642,0.00014100663700856205
60_67,60,67,-93.685303000000005,41.601509,-91.638244999999998,41.694347,0.0003013985028981079,0.00019895078074468254
61_63,61,63,-93.212256999999994,44.975639000000001,-93.361480999999998,43.681496000000003,0.0004376045852817036,0.00019368955743294676
61_64,61,64,-93.212256999999994,44.975639000000001,-92.083855,46.778556999999999,0.00026882588745304095,0.00014881849821693569
61_72,61,72,-93.212256999999994,44.975639000000001,-90.437752000000003,43.983111999999998,0.00034994094348759553,0.00015963638462677769
62_69,62,69,-93.755020000000002,32.522919000000002,-91.982749999999996,30.270287,0.00017724493767935846,0.0001341941324208571
62_81,62,81,-93.755020000000002,32.522919000000002,-90.184203999999994,32.344611999999998,0.00030636453537048991,0.00021614919807989185
63_72,63,72,-93.361480999999998,43.681496000000003,-90.437752000000003,43.983111999999998,0.0001293176277877078,5.6312473276539208e-05
65_67,65,67,-92.322128000000006,42.476601000000002,-91.638244999999998,41.694347,0.00028617484892016077,0.00020193776417203193
66_68,66,68,-92.307838000000004,34.736687000000003,-91.963134999999994,34.199429000000002,0.00028335674823688501,0.00019686033632251409
66_77,66,77,-92.307838000000004,34.736687000000003,-90.051604999999995,35.038418,0.00033236296107661098,0.00022927901581028154
67_71,67,71,-91.638244999999998,41.694347,-90.477631000000002,41.532393999999996,0.00029466178295820412,0.00019109921761913514
69_74,69,74,-91.982749999999996,30.270287,-91.155388000000002,30.478977,0.00040409706746346192,0.00031632847912404523
6_10,10,6,-117.12184999999999,32.725853000000001,-118.19602999999999,33.982039999999998,0.0018727963663350995,0.00086121969782477863
6_11,11,6,-117.26600999999999,34.160133000000002,-118.19602999999999,33.982039999999998,0.0014463524117299517,0.00080703756277457849
70_82,70,82,-91.308868000000004,40.007637000000003,-89.614227,39.774054999999997,7.7300641048400922e-05,5.1169473096388085e-05
71_80,71,80,-90.477631000000002,41.532393999999996,-89.548241000000004,40.648223999999999,0.0001655860762453752,0.00011084850545935417
71_83,71,83,-90.477631000000002,41.532393999999996,-89.243515000000002,41.331985000000003,0.00016549415327038236,0.00010571571550899876
71_87,71,87,-90.477631000000002,41.532393999999996,-89.043235999999993,41.891953000000001,0.00014079240064455818,8.81535070180453e-05
72_76,72,76,-90.437752000000003,43.983111999999998,-89.395583999999999,43.343437000000002,0.00030265141312904505,0.00015539083041230488
73_82,73,82,-90.261215000000007,38.680610999999999,-89.614227,39.774054999999997,0.00034147110239576075,0.00019755555413261867
73_86,73,86,-90.261215000000007,38.680610999999999,-89.521370000000005,36.876190000000001,0.00031610726935605438,0.00016337221456673564
73_92,73,92,-90.261215000000007,38.680610999999999,-88.968352999999993,38.334332000000003,0.00036027961336489579,0.00019344727135338656
73_95,73,95,-90.261215000000007,38.680610999999999,-88.543578999999994,39.124442999999999,0.0002812969800650648,0.00013846204467403455
74_78,74,78,-91.155388000000002,30.478977,-90.238686000000001,30.081866999999999,0.00050899762332722303,0.00036443738470143949
74_79,74,79,-91.155388000000002,30.478977,-90.434555000000003,30.485621999999999,0.00053414063840155602,0.00029251711777231946
75_76,75,76,-89.641762,44.898921999999999,-89.395583999999999,43.343437000000002,0.00019740032101291864,0.00012677382091896659
76_88,76,88,-89.395583999999999,43.343437000000002,-88.939780999999996,42.593403000000002,0.0004457791845753912,0.00026003113631424936
76_97,76,97,-89.395583999999999,43.343437000000002,-87.991332999999997,42.994076,0.00049238924987604485,0.00025897803255401443
77_110,110,77,-86.765227999999993,36.187652999999997,-90.051604999999995,35.038418,0.00043853741850875832,0.00029986190402440564
77_81,77,81,-90.051604999999995,35.038418,-90.184203999999994,32.344611999999998,0.00022969716480685927,0.00016210927318108671
77_85,77,85,-90.051604999999995,35.038418,-89.750870000000006,36.218052,0.00024815945228932309,0.000164949250357741
78_104,104,78,-88.107712000000006,30.691928999999998,-90.238686000000001,30.081866999999999,0.0005102455719693086,0.00031510398055433744
78_79,78,79,-90.238686000000001,30.081866999999999,-90.434555000000003,30.485621999999999,0.00034037715383841509,0.00015637805204055859
78_99,78,99,-90.238686000000001,30.081866999999999,-88.765831000000006,32.344231000000001,0.00027527317501559027,0.00013351145134366771
79_81,79,81,-90.434555000000003,30.485621999999999,-90.184203999999994,32.344611999999998,0.00025934764431933475,0.00014415045977089484
7_8,7,8,-119.7719,39.191422000000003,-119.78783,39.537239,0.00050244848961197776,0.00033638506681964202
80_84,80,84,-89.548241000000004,40.648223999999999,-89.416763000000003,40.172939,0.00011074872066788904,6.7089382235180106e-05
80_90,80,90,-89.548241000000004,40.648223999999999,-89.000618000000003,40.516768999999996,0.00026213644436690883,0.00014874506338810717
81_99,81,99,-90.184203999999994,32.344611999999998,-88.765831000000006,32.344231000000001,0.00024226318460866407,0.00014085375451239568
82_84,82,84,-89.614227,39.774054999999997,-89.416763000000003,40.172939,0.0002724639097770771,0.00016986638181427338
82_98,82,98,-89.614227,39.774054999999997,-88.255722000000006,40.143940000000001,0.00012005936569202465,7.7576442265755882e-05
83_87,83,87,-89.243515000000002,41.331985000000003,-89.043235999999993,41.891953000000001,0.00015399790927408407,8.8272243485193214e-05
83_90,83,90,-89.243515000000002,41.331985000000003,-89.000618000000003,40.516768999999996,0.00014635116578510428,7.9336701596446305e-05
83_96,83,96,-89.243515000000002,41.331985000000003,-87.815498000000005,41.760905999999999,0.00044186334598943818,0.00024198699261910187
84_90,84,90,-89.416763000000003,40.172939,-89.000618000000003,40.516768999999996,0.00021806732866765785,0.00011703117182252063
85_86,85,86,-89.750870000000006,36.218052,-89.521370000000005,36.876190000000001,0.00017218608532938343,0.00010160047796175297
85_91,85,91,-89.750870000000006,36.218052,-89.347389000000007,36.073059000000001,8.2454093450430493e-05,7.1576350253412625e-05
86_93,86,93,-89.521370000000005,36.876190000000001,-89.017784000000006,37.574142000000002,0.00010285382140419324,6.490935140869717e-05
87_89,87,89,-89.043235999999993,41.891953000000001,-88.974152000000004,42.244594999999997,0.00029885061797690378,0.00018017208988569631
87_96,87,96,-89.043235999999993,41.891953000000001,-87.815498000000005,41.760905999999999,0.00066008980807799405,0.00037564904857864873
88_89,88,89,-88.939780999999996,42.593403000000002,-88.974152000000004,42.244594999999997,0.00034223802227253622,0.00021116536906225041
88_97,88,97,-88.939780999999996,42.593403000000002,-87.991332999999997,42.994076,0.00027154120146265703,0.00014430872356417472
89_96,89,96,-88.974152000000004,42.244594999999997,-87.815498000000005,41.760905999999999,0.00081544331611535688,0.00047078027967655862
8_25,25,8,-111.76470999999999,40.744610000000002,-119.78783,39.537239,0.00010779546303291856,6.550620663422608e-05
90_96,90,96,-89.000618000000003,40.516768999999996,-87.815498000000005,41.760905999999999,0.00042648626441777241,0.00021489834395001527
90_98,90,98,-89.000618000000003,40.516768999999996,-88.255722000000006,40.143940000000001,0.0002092677381998277,0.00011706013315612279
92_102,102,92,-87.516982999999996,38.060814000000001,-88.968352999999993,38.334332000000003,0.00011685803679291745,7.9756030645455412e-05
92_93,92,93,-88.968352999999993,38.334332000000003,-89.017784000000006,37.574142000000002,0.00024957099705612534,0.00016366780358566653
92_95,92,95,-88.968352999999993,38.334332000000003,-88.543578999999994,39.124442999999999,0.00016096453888200953,8.7556442093170665e-05
93_100,100,93,-88.042679000000007,37.089767000000002,-89.017784000000006,37.574142000000002,0.00020219286962280122,0.00011692734075373888
94_97,94,97,-88.050567999999998,44.563816000000003,-87.991332999999997,42.994076,0.00036257104957001759,0.00020043311544833885
95_111,111,95,-86.182022000000003,39.820343000000001,-88.543578999999994,39.124442999999999,0.00028973230812675605,0.00017232195827435003
95_98,95,98,-88.543578999999994,39.124442999999999,-88.255722000000006,40.143940000000001,0.00017238501232855983,9.650723867189368e-05
96_105,105,96,-86.814857000000003,41.639763000000002,-87.815498000000005,41.760905999999999,0.00062852090842686664,0.00035566307809570339
96_111,111,96,-86.182022000000003,39.820343000000001,-87.815498000000005,41.760905999999999,0.00051072589193621126,0.00030636402306068297
96_97,96,97,-87.815498000000005,41.760905999999999,-87.991332999999997,42.994076,0.00099233516314193595,0.00049017736394309772
96_98,96,98,-87.815498000000005,41.760905999999999,-88.255722000000006,40.143940000000001,0.00035193784669297748,0.00019882121776241705
98_111,111,98,-86.182022000000003,39.820343000000001,-88.255722000000006,40.143940000000001,0.00025002090957135183,0.0001638533724727258
99_112,112,99,-86.790688000000003,33.474803999999999,-88.765831000000006,32.344231000000001,0.00031611471173933174,0.00017186434179490497
9_12,12,9,-122.756,49.002097999999997,-122.25311000000001,47.601081999999998,0.00079120802644757141,0.00046957086480540697
9_13,13,9,-120.51105,46.970801999999999,-122.25311000000001,47.601081999999998,0.00041400271603681292,0.00018893516963694497
